609,4,time,val
31,0,0.204,1.434533521279
31,1,0.204,-0.545816952412
31,2,0.204,-1.447672572342
31,3,0.204,1.284021849830
32,0,0.215,1.448874516672
32,1,0.215,-0.550016884324
32,2,0.215,-1.467712605523
32,3,0.215,1.293920819529
33,0,0.227,1.462605161292
33,1,0.227,-0.553543106014
33,2,0.227,-1.487061765639
33,3,0.227,1.303065556715
34,0,0.238,1.475740759817
34,1,0.238,-0.556354482923
34,2,0.238,-1.505832763677
34,3,0.238,1.311512333138
35,0,0.251,1.488292032209
35,1,0.251,-0.558399245392
35,2,0.251,-1.524137734086
35,3,0.251,1.319310793623
36,0,0.264,1.500265573576
36,1,0.264,-0.559614261984
36,2,0.264,-1.542090074000
36,3,0.264,1.326504608763
37,0,0.277,1.511664883257
37,1,0.277,-0.559924015590
37,2,0.277,-1.559807382083
37,3,0.277,1.333132360772
38,0,0.291,1.522491378108
38,1,0.291,-0.559238889701
38,2,0.291,-1.577414895372
38,3,0.291,1.339228253319
39,0,0.307,1.532745532661
39,1,0.307,-0.557452402625
39,2,0.307,-1.595050006007
39,3,0.307,1.344822722326
40,0,0.323,1.542428355316
40,1,0.323,-0.554436631340
40,2,0.323,-1.612868904712
40,3,0.323,1.349943027091
41,0,0.341,1.551543574091
41,1,0.341,-0.550034176951
41,2,0.341,-1.631057483166
41,3,0.341,1.354613932381
42,0,0.360,1.560101404485
42,1,0.360,-0.544042754504
42,2,0.360,-1.649851534789
42,3,0.360,1.358858731162
43,0,0.382,1.568126252773
43,1,0.382,-0.536181780979
43,2,0.382,-1.669579912441
43,3,0.382,1.362701287001
44,0,0.406,1.575676441530
44,1,0.406,-0.526005688018
44,2,0.406,-1.690776447311
44,3,0.406,1.366171540154
45,0,0.436,1.582915952807
45,1,0.436,-0.512598482599
45,2,0.436,-1.714578828214
45,3,0.436,1.369327204361
46,0,0.473,1.589972401153
46,1,0.473,-0.494329363130
46,2,0.473,-1.742740696762
46,3,0.473,1.372163505093
47,0,0.509,1.594854113608
47,1,0.509,-0.476492763324
47,2,0.509,-1.767165567726
47,3,0.509,1.373870063796
48,0,0.544,1.598352374787
48,1,0.544,-0.459766097382
48,2,0.544,-1.788384399605
48,3,0.544,1.374863968555
49,0,0.577,1.601009310304
49,1,0.577,-0.444120250355
49,2,0.577,-1.807229965554
49,3,0.577,1.375406751960
50,0,0.611,1.603125085173
50,1,0.611,-0.429500331705
50,2,0.611,-1.824196907806
50,3,0.611,1.375638000692
51,0,0.645,1.604877160942
51,1,0.645,-0.415887090848
51,2,0.645,-1.839562138560
51,3,0.645,1.375637914821
52,0,0.679,1.606380418796
52,1,0.679,-0.403274828652
52,2,0.679,-1.853495800691
52,3,0.679,1.375456056901
53,0,0.715,1.607714589042
53,1,0.715,-0.391660202174
53,2,0.715,-1.866112522658
53,3,0.715,1.375123982146
54,0,0.752,1.608938312922
54,1,0.752,-0.381038285972
54,2,0.752,-1.877495611798
54,3,0.752,1.374661431202
55,0,0.792,1.610097245909
55,1,0.792,-0.371401431345
55,2,0.792,-1.887709554414
55,3,0.792,1.374079586205
56,0,0.833,1.611229244751
56,1,0.833,-0.362739096511
56,2,0.833,-1.896807052014
56,3,0.833,1.373382750129
57,0,0.878,1.612368087457
57,1,0.878,-0.355037927355
57,2,0.878,-1.904833321917
57,3,0.878,1.372569008170
58,0,0.927,1.613546554600
58,1,0.927,-0.348281777403
58,2,0.927,-1.911828988064
58,3,0.927,1.371630057221
59,0,0.981,1.614799485831
59,1,0.981,-0.342451515555
59,2,0.981,-1.917832267359
59,3,0.981,1.370550143438
60,0,1.041,1.616167460493
60,1,1.041,-0.337524503876
60,2,1.041,-1.922880890629
60,3,1.041,1.369303780367
61,0,1.109,1.617702063325
61,1,1.109,-0.333473593399
61,2,1.109,-1.927014105008
61,3,1.109,1.367851481436
62,0,1.188,1.619474524814
62,1,1.188,-0.330265385049
62,2,1.188,-1.930275131722
62,3,1.188,1.366131838312
63,0,1.255,1.620972736652
63,1,1.255,-0.328494464904
63,2,1.255,-1.932069549016
63,3,1.255,1.364657123623
64,0,1.322,1.622471303889
64,1,1.322,-0.327276737270
64,2,1.322,-1.933301000956
64,3,1.322,1.363172280692
65,0,1.396,1.624121167401
65,1,1.396,-0.326366683993
65,2,1.396,-1.934219858086
65,3,1.396,1.361531221033
66,0,1.485,1.626103117391
66,1,1.485,-0.325664949635
66,2,1.485,-1.934927378197
66,3,1.485,1.359555056796
67,0,1.595,1.628560503444
67,1,1.595,-0.325163651713
67,2,1.595,-1.935432126012
67,3,1.595,1.357101120636
68,0,1.729,1.631574858666
68,1,1.729,-0.324860232654
68,2,1.729,-1.935737249658
68,3,1.729,1.354088470002
69,0,1.900,1.635416487243
69,1,1.900,-0.324705469713
69,2,1.900,-1.935892715569
69,3,1.900,1.350247544394
70,0,2.127,1.640494080974
70,1,2.127,-0.324648019931
70,2,2.127,-1.935950376461
70,3,2.127,1.345170161772
71,0,2.451,1.647671106903
71,1,2.451,-0.324636640687
71,2,2.451,-1.935961789844
71,3,2.451,1.337993169983
72,0,2.935,1.658214992548
72,1,2.935,-0.324636359266
72,2,2.935,-1.935962071817
72,3,2.935,1.327449284890
73,0,3.663,1.673251463106
73,1,3.663,-0.324636354982
73,2,3.663,-1.935962076084
73,3,3.663,1.312412814314
74,0,4.754,1.693224460730
74,1,4.754,-0.324636392302
74,2,4.754,-1.935962038172
74,3,4.754,1.292439816097
75,0,4.897,1.695470996760
75,1,4.897,-0.324636360125
75,2,4.897,-1.935962070807
75,3,4.897,1.290193280526
76,0,4.947,1.696224724380
76,1,4.947,-0.324636355064
76,2,4.947,-1.935962075982
76,3,4.947,1.289439553020
77,0,4.996,1.696968961746
77,1,4.996,-0.324636351217
77,2,4.996,-1.935962079865
77,3,4.996,1.288695315690
78,0,5.051,1.697776833094
78,1,5.051,-0.324636348022
78,2,5.051,-1.935962083081
78,3,5.051,1.287887444363
79,0,5.116,1.698731585092
79,1,5.116,-0.324636345236
79,2,5.116,-1.935962085882
79,3,5.116,1.286932692380
80,0,5.201,1.699949158638
80,1,5.201,-0.324636342806
80,2,5.201,-1.935962088324
80,3,5.201,1.285715118846
81,0,5.320,1.701609625609
81,1,5.320,-0.324636340839
81,2,5.320,-1.935962090299
81,3,5.320,1.284054651883
82,0,5.498,1.704005439306
82,1,5.498,-0.324636339556
82,2,5.498,-1.935962091585
82,3,5.498,1.281658838190
83,0,5.597,1.705272512341
83,1,5.597,-0.324636339324
83,2,5.597,-1.935962091818
83,3,5.597,1.280391765156
84,0,5.655,1.706005909621
84,1,5.655,-0.324636339243
84,2,5.655,-1.935962091900
84,3,5.655,1.279658367876
85,0,5.714,1.706726291409
85,1,5.714,-0.324636339185
85,2,5.714,-1.935962091958
85,3,5.714,1.278937986088
86,0,5.778,1.707504057570
86,1,5.778,-0.324636339139
86,2,5.778,-1.935962092004
86,3,5.778,1.278160219927
87,0,5.856,1.708417618885
87,1,5.856,-0.324636339102
87,2,5.856,-1.935962092041
87,3,5.856,1.277246658613
88,0,5.956,1.709573855748
88,1,5.956,-0.324636339072
88,2,5.956,-1.935962092071
88,3,5.956,1.276090421750
89,0,6.097,1.711134655902
89,1,6.097,-0.324636339051
89,2,6.097,-1.935962092093
89,3,6.097,1.274529621596
90,0,6.138,1.711568482757
90,1,6.138,-0.324636339048
90,2,6.138,-1.935962092096
90,3,6.138,1.274095794741
91,0,6.175,1.711960716482
91,1,6.175,-0.324636339046
91,2,6.175,-1.935962092098
91,3,6.175,1.273703561016
92,0,6.213,1.712354317601
92,1,6.213,-0.324636339044
92,2,6.213,-1.935962092100
92,3,6.213,1.273309959897
93,0,6.255,1.712787876894
93,1,6.255,-0.324636339042
93,2,6.255,-1.935962092101
93,3,6.255,1.272876400604
94,0,6.306,1.713307171078
94,1,6.306,-0.324636339041
94,2,6.306,-1.935962092103
94,3,6.306,1.272357106419
95,0,6.374,1.713977634798
95,1,6.374,-0.324636339039
95,2,6.374,-1.935962092104
95,3,6.374,1.271686642700
96,0,6.470,1.714902522209
96,1,6.470,-0.324636339038
96,2,6.470,-1.935962092105
96,3,6.470,1.270761755289
97,0,6.613,1.716237365162
97,1,6.613,-0.324636339037
97,2,6.613,-1.935962092107
97,3,6.613,1.269426912336
98,0,6.828,1.718124673692
98,1,6.828,-0.324636339036
98,2,6.828,-1.935962092107
98,3,6.828,1.267539603806
99,0,7.151,1.720708070873
99,1,7.151,-0.324636339036
99,2,7.151,-1.935962092107
99,3,7.151,1.264956206625
100,0,7.636,1.724065272852
100,1,7.636,-0.324636339036
100,2,7.636,-1.935962092107
100,3,7.636,1.261599004646
101,0,8.362,1.728071763694
101,1,8.362,-0.324636339036
101,2,8.362,-1.935962092107
101,3,8.362,1.257592513804
102,0,9.269,1.731597904156
102,1,9.269,-0.324636339036
102,2,9.269,-1.935962092107
102,3,9.269,1.254066373342
103,0,9.292,1.731663708858
103,1,9.292,-0.324636339036
103,2,9.292,-1.935962092107
103,3,9.292,1.254000568640
104,0,9.316,1.731728818037
104,1,9.316,-0.324636339036
104,2,9.316,-1.935962092107
104,3,9.316,1.253935459461
105,0,9.342,1.731799662107
105,1,9.342,-0.324636339036
105,2,9.342,-1.935962092107
105,3,9.342,1.253864615391
106,0,9.373,1.731883637688
106,1,9.373,-0.324636339036
106,2,9.373,-1.935962092107
106,3,9.373,1.253780639810
107,0,9.414,1.731991171174
107,1,9.414,-0.324636339036
107,2,9.414,-1.935962092107
107,3,9.414,1.253673106323
108,0,9.470,1.732138723045
108,1,9.470,-0.324636339036
108,2,9.470,-1.935962092107
108,3,9.470,1.253525554453
109,0,9.555,1.732353756547
109,1,9.555,-0.324636339036
109,2,9.555,-1.935962092107
109,3,9.555,1.253310520951
110,0,9.683,1.732662602035
110,1,9.683,-0.324636339036
110,2,9.683,-1.935962092107
110,3,9.683,1.253001675463
111,0,9.874,1.733096420802
111,1,9.874,-0.324636339036
111,2,9.874,-1.935962092107
111,3,9.874,1.252567856696
112,0,10.161,1.733685366535
112,1,10.161,-0.324636339036
112,2,10.161,-1.935962092107
112,3,10.161,1.251978910963
113,0,10.592,1.734443898354
113,1,10.592,-0.324636339036
113,2,10.592,-1.935962092107
113,3,10.592,1.251220379144
114,0,10.672,1.734564387208
114,1,10.672,-0.324636339036
114,2,10.672,-1.935962092107
114,3,10.672,1.251099890290
115,0,10.747,1.734672459022
115,1,10.747,-0.324636339036
115,2,10.747,-1.935962092107
115,3,10.747,1.250991818476
116,0,10.810,1.734759885301
116,1,10.810,-0.324636339036
116,2,10.810,-1.935962092107
116,3,10.810,1.250904392197
117,0,10.869,1.734839441108
117,1,10.869,-0.324636339036
117,2,10.869,-1.935962092107
117,3,10.869,1.250824836390
118,0,10.930,1.734919654249
118,1,10.930,-0.324636339036
118,2,10.930,-1.935962092107
118,3,10.930,1.250744623249
119,0,10.999,1.735008175730
119,1,10.999,-0.324636339036
119,2,10.999,-1.935962092107
119,3,10.999,1.250656101768
120,0,11.085,1.735113940586
120,1,11.085,-0.324636339036
120,2,11.085,-1.935962092107
120,3,11.085,1.250550336912
121,0,11.200,1.735249264717
121,1,11.200,-0.324636339036
121,2,11.200,-1.935962092107
121,3,11.200,1.250415012781
122,0,11.286,1.735345572557
122,1,11.286,-0.324636339036
122,2,11.286,-1.935962092107
122,3,11.286,1.250318704941
123,0,11.350,1.735415118799
123,1,11.350,-0.324636339036
123,2,11.350,-1.935962092107
123,3,11.350,1.250249158699
124,0,11.414,1.735482594411
124,1,11.414,-0.324636339036
124,2,11.414,-1.935962092107
124,3,11.414,1.250181683087
125,0,11.485,1.735554550876
125,1,11.485,-0.324636339036
125,2,11.485,-1.935962092107
125,3,11.485,1.250109726622
126,0,11.570,1.735637927567
126,1,11.570,-0.324636339036
126,2,11.570,-1.935962092107
126,3,11.570,1.250026349931
127,0,11.680,1.735741740504
127,1,11.680,-0.324636339036
127,2,11.680,-1.935962092107
127,3,11.680,1.249922536994
128,0,11.727,1.735784116489
128,1,11.727,-0.324636339036
128,2,11.727,-1.935962092107
128,3,11.727,1.249880161009
129,0,11.772,1.735823706083
129,1,11.772,-0.324636339036
129,2,11.772,-1.935962092107
129,3,11.772,1.249840571415
130,0,11.820,1.735864583836
130,1,11.820,-0.324636339036
130,2,11.820,-1.935962092107
130,3,11.820,1.249799693662
131,0,11.875,1.735910711017
131,1,11.875,-0.324636339036
131,2,11.875,-1.935962092107
131,3,11.875,1.249753566481
132,0,11.944,1.735967025879
132,1,11.944,-0.324636339036
132,2,11.944,-1.935962092107
132,3,11.944,1.249697251619
133,0,12.037,1.736040670503
133,1,12.037,-0.324636339036
133,2,12.037,-1.935962092107
133,3,12.037,1.249623606995
134,0,12.172,1.736142657697
134,1,12.172,-0.324636339036
134,2,12.172,-1.935962092107
134,3,12.172,1.249521619801
135,0,12.376,1.736284859299
135,1,12.376,-0.324636339036
135,2,12.376,-1.935962092107
135,3,12.376,1.249379418199
136,0,12.681,1.736475807928
136,1,12.681,-0.324636339036
136,2,12.681,-1.935962092107
136,3,12.681,1.249188469570
137,0,12.725,1.736499985966
137,1,12.725,-0.324636339036
137,2,12.725,-1.935962092107
137,3,12.725,1.249164291532
138,0,12.768,1.736523674699
138,1,12.768,-0.324636339036
138,2,12.768,-1.935962092107
138,3,12.768,1.249140602799
139,0,12.816,1.736549190922
139,1,12.816,-0.324636339036
139,2,12.816,-1.935962092107
139,3,12.816,1.249115086576
140,0,12.874,1.736579092412
140,1,12.874,-0.324636339036
140,2,12.874,-1.935962092107
140,3,12.874,1.249085185086
141,0,12.948,1.736616843414
141,1,12.948,-0.324636339036
141,2,12.948,-1.935962092107
141,3,12.948,1.249047434084
142,0,13.053,1.736667668063
142,1,13.053,-0.324636339036
142,2,13.053,-1.935962092107
142,3,13.053,1.248996609435
143,0,13.210,1.736739719331
143,1,13.210,-0.324636339036
143,2,13.210,-1.935962092107
143,3,13.210,1.248924558167
144,0,13.445,1.736838957076
144,1,13.445,-0.324636339036
144,2,13.445,-1.935962092107
144,3,13.445,1.248825320422
145,0,13.673,1.736924579997
145,1,13.673,-0.324636339036
145,2,13.673,-1.935962092107
145,3,13.673,1.248739697501
146,0,13.716,1.736939679813
146,1,13.716,-0.324636339036
146,2,13.716,-1.935962092107
146,3,13.716,1.248724597685
147,0,13.760,1.736954467434
147,1,13.760,-0.324636339036
147,2,13.760,-1.935962092107
147,3,13.760,1.248709810064
148,0,13.808,1.736970388967
148,1,13.808,-0.324636339036
148,2,13.808,-1.935962092107
148,3,13.808,1.248693888531
149,0,13.866,1.736989038402
149,1,13.866,-0.324636339036
149,2,13.866,-1.935962092107
149,3,13.866,1.248675239096
150,0,13.942,1.737012571665
150,1,13.942,-0.324636339036
150,2,13.942,-1.935962092107
150,3,13.942,1.248651705833
151,0,14.047,1.737044235419
151,1,14.047,-0.324636339036
151,2,14.047,-1.935962092107
151,3,14.047,1.248620042079
152,0,14.205,1.737089091975
152,1,14.205,-0.324636339036
152,2,14.205,-1.935962092107
152,3,14.205,1.248575185523
153,0,14.442,1.737150809754
153,1,14.442,-0.324636339036
153,2,14.442,-1.935962092107
153,3,14.442,1.248513467744
154,0,14.629,1.737194382635
154,1,14.629,-0.324636339036
154,2,14.629,-1.935962092107
154,3,14.629,1.248469894863
155,0,14.675,1.737204293400
155,1,14.675,-0.324636339036
155,2,14.675,-1.935962092107
155,3,14.675,1.248459984098
156,0,14.721,1.737213989189
156,1,14.721,-0.324636339036
156,2,14.721,-1.935962092107
156,3,14.721,1.248450288309
157,0,14.771,1.737224417428
157,1,14.771,-0.324636339036
157,2,14.771,-1.935962092107
157,3,14.771,1.248439860070
158,0,14.831,1.737236617975
158,1,14.831,-0.324636339036
158,2,14.831,-1.935962092107
158,3,14.831,1.248427659523
159,0,14.910,1.737251991413
159,1,14.910,-0.324636339036
159,2,14.910,-1.935962092107
159,3,14.910,1.248412286085
160,0,15.020,1.737272636881
160,1,15.020,-0.324636339036
160,2,15.020,-1.935962092107
160,3,15.020,1.248391640617
161,0,15.185,1.737301805688
161,1,15.185,-0.324636339036
161,2,15.185,-1.935962092107
161,3,15.185,1.248362471810
162,0,15.432,1.737341775343
162,1,15.432,-0.324636339036
162,2,15.432,-1.935962092107
162,3,15.432,1.248322502155
163,0,15.503,1.737352125359
163,1,15.503,-0.324636339036
163,2,15.503,-1.935962092107
163,3,15.503,1.248312152139
164,0,15.574,1.737362129511
164,1,15.574,-0.324636339036
164,2,15.574,-1.935962092107
164,3,15.574,1.248302147987
165,0,15.650,1.737372556249
165,1,15.650,-0.324636339036
165,2,15.650,-1.935962092107
165,3,15.650,1.248291721249
166,0,15.733,1.737383390022
166,1,15.733,-0.324636339036
166,2,15.733,-1.935962092107
166,3,15.733,1.248280887476
167,0,15.809,1.737393041827
167,1,15.809,-0.324636339036
167,2,15.809,-1.935962092107
167,3,15.809,1.248271235671
168,0,15.871,1.737400537133
168,1,15.871,-0.324636339036
168,2,15.871,-1.935962092107
168,3,15.871,1.248263740365
169,0,15.926,1.737407121977
169,1,15.926,-0.324636339036
169,2,15.926,-1.935962092107
169,3,15.926,1.248257155521
170,0,15.982,1.737413560275
170,1,15.982,-0.324636339036
170,2,15.982,-1.935962092107
170,3,15.982,1.248250717223
171,0,16.044,1.737420476648
171,1,16.044,-0.324636339036
171,2,16.044,-1.935962092107
171,3,16.044,1.248243800850
172,0,16.118,1.737428549979
172,1,16.118,-0.324636339036
172,2,16.118,-1.935962092107
172,3,16.118,1.248235727519
173,0,16.215,1.737438681771
173,1,16.215,-0.324636339036
173,2,16.215,-1.935962092107
173,3,16.215,1.248225595727
174,0,16.351,1.737452194296
174,1,16.351,-0.324636339036
174,2,16.351,-1.935962092107
174,3,16.351,1.248212083202
175,0,16.456,1.737462053242
175,1,16.456,-0.324636339036
175,2,16.456,-1.935962092107
175,3,16.456,1.248202224256
176,0,16.513,1.737467089285
176,1,16.513,-0.324636339036
176,2,16.513,-1.935962092107
176,3,16.513,1.248197188213
177,0,16.569,1.737471990298
177,1,16.569,-0.324636339036
177,2,16.569,-1.935962092107
177,3,16.569,1.248192287199
178,0,16.631,1.737477233293
178,1,16.631,-0.324636339036
178,2,16.631,-1.935962092107
178,3,16.631,1.248187044205
179,0,16.706,1.737483330302
179,1,16.706,-0.324636339036
179,2,16.706,-1.935962092107
179,3,16.706,1.248180947196
180,0,16.802,1.737490955850
180,1,16.802,-0.324636339036
180,2,16.802,-1.935962092107
180,3,16.802,1.248173321648
181,0,16.938,1.737501094985
181,1,16.938,-0.324636339036
181,2,16.938,-1.935962092107
181,3,16.938,1.248163182513
182,0,17.002,1.737505601993
182,1,17.002,-0.324636339036
182,2,17.002,-1.935962092107
182,3,17.002,1.248158675505
183,0,17.065,1.737509972473
183,1,17.065,-0.324636339036
183,2,17.065,-1.935962092107
183,3,17.065,1.248154305025
184,0,17.136,1.737514630772
184,1,17.136,-0.324636339036
184,2,17.136,-1.935962092107
184,3,17.136,1.248149646726
185,0,17.220,1.737520025419
185,1,17.220,-0.324636339036
185,2,17.220,-1.935962092107
185,3,17.220,1.248144252079
186,0,17.329,1.737526738076
186,1,17.329,-0.324636339036
186,2,17.329,-1.935962092107
186,3,17.329,1.248137539422
187,0,17.380,1.737529718259
187,1,17.380,-0.324636339036
187,2,17.380,-1.935962092107
187,3,17.380,1.248134559239
188,0,17.431,1.737532626246
188,1,17.431,-0.324636339036
188,2,17.431,-1.935962092107
188,3,17.431,1.248131651252
189,0,17.487,1.737535745626
189,1,17.487,-0.324636339036
189,2,17.487,-1.935962092107
189,3,17.487,1.248128531872
190,0,17.554,1.737539384279
190,1,17.554,-0.324636339036
190,2,17.554,-1.935962092107
190,3,17.554,1.248124893219
191,0,17.642,1.737543952433
191,1,17.642,-0.324636339036
191,2,17.642,-1.935962092107
191,3,17.642,1.248120325065
192,0,17.764,1.737550057264
192,1,17.764,-0.324636339036
192,2,17.764,-1.935962092107
192,3,17.764,1.248114220234
193,0,17.947,1.737558622092
193,1,17.947,-0.324636339036
193,2,17.947,-1.935962092107
193,3,17.947,1.248105655406
194,0,18.010,1.737561330392
194,1,18.010,-0.324636339036
194,2,18.010,-1.935962092107
194,3,18.010,1.248102947106
195,0,18.072,1.737563958344
195,1,18.072,-0.324636339036
195,2,18.072,-1.935962092107
195,3,18.072,1.248100319154
196,0,18.141,1.737566761195
196,1,18.141,-0.324636339036
196,2,18.141,-1.935962092107
196,3,18.141,1.248097516303
197,0,18.223,1.737570009472
197,1,18.223,-0.324636339036
197,2,18.223,-1.935962092107
197,3,18.223,1.248094268026
198,0,18.331,1.737574054960
198,1,18.331,-0.324636339036
198,2,18.331,-1.935962092107
198,3,18.331,1.248090222537
199,0,18.392,1.737576262164
199,1,18.392,-0.324636339036
199,2,18.392,-1.935962092107
199,3,18.392,1.248088015333
200,0,18.453,1.737578404999
200,1,18.453,-0.324636339036
200,2,18.453,-1.935962092107
200,3,18.453,1.248085872499
201,0,18.521,1.737580691680
201,1,18.521,-0.324636339036
201,2,18.521,-1.935962092107
201,3,18.521,1.248083585818
202,0,18.602,1.737583343408
202,1,18.602,-0.324636339036
202,2,18.602,-1.935962092107
202,3,18.602,1.248080934090
203,0,18.707,1.737586648525
203,1,18.707,-0.324636339036
203,2,18.707,-1.935962092107
203,3,18.707,1.248077628973
204,0,18.781,1.737588852981
204,1,18.781,-0.324636339036
204,2,18.781,-1.935962092107
204,3,18.781,1.248075424517
205,0,18.854,1.737590980413
205,1,18.854,-0.324636339036
205,2,18.854,-1.935962092107
205,3,18.854,1.248073297085
206,0,18.928,1.737593030843
206,1,18.928,-0.324636339036
206,2,18.928,-1.935962092107
206,3,18.928,1.248071246654
207,0,19.001,1.737595007149
207,1,19.001,-0.324636339036
207,2,19.001,-1.935962092107
207,3,19.001,1.248069270349
208,0,19.074,1.737596917054
208,1,19.074,-0.324636339036
208,2,19.074,-1.935962092107
208,3,19.074,1.248067360444
209,0,19.148,1.737598767516
209,1,19.148,-0.324636339036
209,2,19.148,-1.935962092107
209,3,19.148,1.248065509982
210,0,19.222,1.737600555471
210,1,19.222,-0.324636339036
210,2,19.222,-1.935962092107
210,3,19.222,1.248063722027
211,0,19.295,1.737602269533
211,1,19.295,-0.324636339036
211,2,19.295,-1.935962092107
211,3,19.295,1.248062007965
212,0,19.368,1.737603908887
212,1,19.368,-0.324636339036
212,2,19.368,-1.935962092107
212,3,19.368,1.248060368611
213,0,19.441,1.737605497779
213,1,19.441,-0.324636339036
213,2,19.441,-1.935962092107
213,3,19.441,1.248058779719
214,0,19.516,1.737607065963
214,1,19.516,-0.324636339036
214,2,19.516,-1.935962092107
214,3,19.516,1.248057211535
215,0,19.592,1.737608600373
215,1,19.592,-0.324636339036
215,2,19.592,-1.935962092107
215,3,19.592,1.248055677125
216,0,19.665,1.737610036111
216,1,19.665,-0.324636339036
216,2,19.665,-1.935962092107
216,3,19.665,1.248054241387
217,0,19.734,1.737611343793
217,1,19.734,-0.324636339036
217,2,19.734,-1.935962092107
217,3,19.734,1.248052933705
218,0,19.804,1.737612609612
218,1,19.804,-0.324636339036
218,2,19.804,-1.935962092107
218,3,19.804,1.248051667886
219,0,19.880,1.737613956143
219,1,19.880,-0.324636339036
219,2,19.880,-1.935962092107
219,3,19.880,1.248050321354
220,0,19.968,1.737615453528
220,1,19.968,-0.324636339036
220,2,19.968,-1.935962092107
220,3,19.968,1.248048823970
221,0,20.027,1.737616406666
221,1,20.027,-0.324636339036
221,2,20.027,-1.935962092107
221,3,20.027,1.248047870832
222,0,20.085,1.737617333290
222,1,20.085,-0.324636339036
222,2,20.085,-1.935962092107
222,3,20.085,1.248046944208
223,0,20.150,1.737618323525
223,1,20.150,-0.324636339036
223,2,20.150,-1.935962092107
223,3,20.150,1.248045953973
224,0,20.227,1.737619473686
224,1,20.227,-0.324636339036
224,2,20.227,-1.935962092107
224,3,20.227,1.248044803812
225,0,20.327,1.737620910088
225,1,20.327,-0.324636339036
