228,4,time,val
54,0,0.010,-11.75474428
54,1,0.010,5.72891904
54,2,0.010,-19.27184223
54,3,0.010,-23.99474850
55,0,0.011,-11.75477003
55,1,0.011,5.72895322
55,2,0.011,-19.26724374
55,3,0.011,-23.99935542
56,0,0.012,-11.75478257
56,1,0.012,5.72897359
56,2,0.012,-19.26272987
56,3,0.012,-24.00387711
57,0,0.012,-11.75478736
57,1,0.012,5.72898563
57,2,0.012,-19.25830036
57,3,0.012,-24.00831387
58,0,0.013,-11.75478770
58,1,0.013,5.72899268
58,2,0.013,-19.25395461
58,3,0.013,-24.01266634
59,0,0.014,-11.75478557
59,1,0.014,5.72899678
59,2,0.014,-19.24969251
59,3,0.014,-24.01693467
60,0,0.015,-11.75478217
60,1,0.015,5.72899914
60,2,0.015,-19.24551460
60,3,0.015,-24.02111833
61,0,0.016,-11.75477820
61,1,0.016,5.72900048
61,2,0.016,-19.24142090
61,3,0.016,-24.02521735
62,0,0.016,-11.75477404
62,1,0.016,5.72900124
62,2,0.016,-19.23741031
62,3,0.016,-24.02923286
63,0,0.017,-11.75476993
63,1,0.017,5.72900166
63,2,0.017,-19.23348173
63,3,0.017,-24.03316597
64,0,0.018,-11.75476599
64,1,0.018,5.72900190
64,2,0.018,-19.22963719
64,3,0.018,-24.03701468
65,0,0.019,-11.75476228
65,1,0.019,5.72900202
65,2,0.019,-19.22587536
65,3,0.019,-24.04078036
66,0,0.020,-11.75475882
66,1,0.020,5.72900209
66,2,0.020,-19.22219639
66,3,0.020,-24.04446285
67,0,0.021,-11.75475561
67,1,0.021,5.72900213
67,2,0.021,-19.21859898
67,3,0.021,-24.04806350
68,0,0.022,-11.75475266
68,1,0.022,5.72900215
68,2,0.022,-19.21508521
68,3,0.022,-24.05158024
69,0,0.023,-11.75474996
69,1,0.023,5.72900216
69,2,0.023,-19.21165422
69,3,0.023,-24.05501395
70,0,0.024,-11.75474748
70,1,0.024,5.72900216
70,2,0.024,-19.20830325
70,3,0.024,-24.05836740
71,0,0.025,-11.75474521
71,1,0.025,5.72900217
71,2,0.025,-19.20503481
71,3,0.025,-24.06163811
72,0,0.026,-11.75474315
72,1,0.026,5.72900217
72,2,0.026,-19.20184888
72,3,0.026,-24.06482610
73,0,0.027,-11.75474128
73,1,0.027,5.72900217
73,2,0.027,-19.19874358
73,3,0.027,-24.06793328
74,0,0.028,-11.75473958
74,1,0.028,5.72900217
74,2,0.028,-19.19571945
74,3,0.028,-24.07095912
75,0,0.029,-11.75473804
75,1,0.029,5.72900217
75,2,0.029,-19.19277726
75,3,0.029,-24.07390284
76,0,0.030,-11.75473664
76,1,0.030,5.72900217
76,2,0.030,-19.18991637
76,3,0.030,-24.07676512
77,0,0.031,-11.75473539
77,1,0.031,5.72900217
77,2,0.031,-19.18713559
77,3,0.031,-24.07954715
78,0,0.032,-11.75473426
78,1,0.032,5.72900217
78,2,0.032,-19.18443600
78,3,0.032,-24.08224788
79,0,0.034,-11.75473325
79,1,0.034,5.72900217
79,2,0.034,-19.18181613
79,3,0.034,-24.08486876
80,0,0.035,-11.75473234
80,1,0.035,5.72900217
80,2,0.035,-19.17927666
80,3,0.035,-24.08740914
81,0,0.036,-11.75473154
81,1,0.036,5.72900217
81,2,0.036,-19.17681762
81,3,0.036,-24.08986898
82,0,0.037,-11.75473082
82,1,0.037,5.72900217
82,2,0.037,-19.17443844
82,3,0.037,-24.09224887
83,0,0.039,-11.75473019
83,1,0.039,5.72900217
83,2,0.039,-19.17213961
83,3,0.039,-24.09454834
84,0,0.040,-11.75472962
84,1,0.040,5.72900217
84,2,0.040,-19.16992003
84,3,0.040,-24.09676849
85,0,0.042,-11.75472913
85,1,0.042,5.72900217
85,2,0.042,-19.16777971
85,3,0.042,-24.09890929
86,0,0.043,-11.75472870
86,1,0.043,5.72900217
86,2,0.043,-19.16571801
86,3,0.043,-24.10097143
87,0,0.045,-11.75472832
87,1,0.045,5.72900217
87,2,0.045,-19.16373623
87,3,0.045,-24.10295359
88,0,0.046,-11.75472800
88,1,0.046,5.72900217
88,2,0.046,-19.16183298
88,3,0.046,-24.10485716
89,0,0.048,-11.75472771
89,1,0.048,5.72900217
89,2,0.048,-19.16000818
89,3,0.048,-24.10668224
90,0,0.050,-11.75472747
90,1,0.050,5.72900217
90,2,0.050,-19.15826165
90,3,0.050,-24.10842902
91,0,0.051,-11.75472726
91,1,0.051,5.72900217
91,2,0.051,-19.15659392
91,3,0.051,-24.11009695
92,0,0.053,-11.75472709
92,1,0.053,5.72900217
92,2,0.053,-19.15500389
92,3,0.053,-24.11168716
93,0,0.055,-11.75472694
93,1,0.055,5.72900217
93,2,0.055,-19.15349200
93,3,0.055,-24.11319919
94,0,0.057,-11.75472682
94,1,0.057,5.72900217
94,2,0.057,-19.15205743
94,3,0.057,-24.11463389
95,0,0.059,-11.75472672
95,1,0.059,5.72900217
95,2,0.059,-19.15070023
95,3,0.059,-24.11599118
96,0,0.062,-11.75472664
96,1,0.062,5.72900217
96,2,0.062,-19.14941995
96,3,0.062,-24.11727155
97,0,0.064,-11.75472657
97,1,0.064,5.72900217
97,2,0.064,-19.14821658
97,3,0.064,-24.11847499
98,0,0.066,-11.75472652
98,1,0.066,5.72900217
98,2,0.066,-19.14708928
98,3,0.066,-24.11960234
99,0,0.069,-11.75472647
99,1,0.069,5.72900217
99,2,0.069,-19.14603828
99,3,0.069,-24.12065339
100,0,0.072,-11.75472644
100,1,0.072,5.72900217
100,2,0.072,-19.14506279
100,3,0.072,-24.12162891
101,0,0.075,-11.75472642
101,1,0.075,5.72900217
101,2,0.075,-19.14416201
101,3,0.075,-24.12252972
102,0,0.078,-11.75472640
102,1,0.078,5.72900217
102,2,0.078,-19.14333589
102,3,0.078,-24.12335585
103,0,0.082,-11.75472639
103,1,0.082,5.72900217
103,2,0.082,-19.14258405
103,3,0.082,-24.12410770
104,0,0.086,-11.75472638
104,1,0.086,5.72900217
104,2,0.086,-19.14190511
104,3,0.086,-24.12478665
105,0,0.090,-11.75472637
105,1,0.090,5.72900217
105,2,0.090,-19.14129849
105,3,0.090,-24.12539328
106,0,0.094,-11.75472637
106,1,0.094,5.72900217
106,2,0.094,-19.14076364
106,3,0.094,-24.12592813
107,0,0.099,-11.75472636
107,1,0.099,5.72900217
107,2,0.099,-19.14029921
107,3,0.099,-24.12639257
108,0,0.105,-11.75472636
108,1,0.105,5.72900217
108,2,0.105,-19.13990416
108,3,0.105,-24.12678761
109,0,0.112,-11.75472636
109,1,0.112,5.72900217
109,2,0.112,-19.13957650
109,3,0.112,-24.12711527
110,0,0.120,-11.75472636
110,1,0.120,5.72900217
110,2,0.120,-19.13931426
110,3,0.120,-24.12737752
111,0,0.129,-11.75472636
111,1,0.129,5.72900217
111,2,0.129,-19.13911436
111,3,0.129,-24.12757742
112,0,0.141,-11.75472636
112,1,0.141,5.72900217
112,2,0.141,-19.13897298
112,3,0.141,-24.12771879
113,0,0.156,-11.75472636
113,1,0.156,5.72900217
113,2,0.156,-19.13888444
113,3,0.156,-24.12780733
114,0,0.177,-11.75472636
114,1,0.177,5.72900217
114,2,0.177,-19.13884057
114,3,0.177,-24.12785121
115,0,0.211,-11.75472636
115,1,0.211,5.72900217
115,2,0.211,-19.13882836
115,3,0.211,-24.12786341
116,0,0.279,-11.75472636
116,1,0.279,5.72900217
116,2,0.279,-19.13882822
116,3,0.279,-24.12786356
117,0,0.416,-11.75472636
117,1,0.416,5.72900217
117,2,0.416,-19.13882887
117,3,0.416,-24.12786290
118,0,0.689,-11.75472636
118,1,0.689,5.72900217
118,2,0.689,-19.13885480
118,3,0.689,-24.12783698
119,0,0.738,-11.75472636
119,1,0.738,5.72900217
119,2,0.738,-19.13882951
119,3,0.738,-24.12786227
120,0,0.788,-11.75472636
120,1,0.788,5.72900217
120,2,0.788,-19.13882815
120,3,0.788,-24.12786362
121,0,0.887,-11.75472636
121,1,0.887,5.72900217
121,2,0.887,-19.13882824
121,3,0.887,-24.12786354
122,0,1.084,-11.75472636
122,1,1.084,5.72900217
122,2,1.084,-19.13883058
122,3,1.084,-24.12786120
123,0,1.246,-11.75472636
123,1,1.246,5.72900217
123,2,1.246,-19.13885096
123,3,1.246,-24.12784082
124,0,1.300,-11.75472636
124,1,1.300,5.72900217
124,2,1.300,-19.13883058
124,3,1.300,-24.12786120
125,0,1.353,-11.75472636
125,1,1.353,5.72900217
125,2,1.353,-19.13882835
125,3,1.353,-24.12786343
126,0,1.437,-11.75472636
126,1,1.437,5.72900217
126,2,1.437,-19.13882840
126,3,1.437,-24.12786338
127,0,1.604,-11.75472636
127,1,1.604,5.72900217
127,2,1.604,-19.13883129
127,3,1.604,-24.12786049
128,0,1.666,-11.75472636
128,1,1.666,5.72900217
128,2,1.666,-19.13882899
128,3,1.666,-24.12786279
129,0,1.727,-11.75472636
129,1,1.727,5.72900217
129,2,1.727,-19.13882834
129,3,1.727,-24.12786344
130,0,1.834,-11.75472636
130,1,1.834,5.72900217
130,2,1.834,-19.13882879
130,3,1.834,-24.12786299
131,0,1.940,-11.75472636
131,1,1.940,5.72900217
131,2,1.940,-19.13883000
131,3,1.940,-24.12786178
132,0,2.002,-11.75472636
132,1,2.002,5.72900217
132,2,2.002,-19.13882862
132,3,2.002,-24.12786316
133,0,2.064,-11.75472636
133,1,2.064,5.72900217
133,2,2.064,-19.13882823
133,3,2.064,-24.12786354
134,0,2.169,-11.75472636
134,1,2.169,5.72900217
134,2,2.169,-19.13882849
134,3,2.169,-24.12786329
135,0,2.276,-11.75472636
135,1,2.276,5.72900217
135,2,2.276,-19.13882919
135,3,2.276,-24.12786259
136,0,2.337,-11.75472636
136,1,2.337,5.72900217
136,2,2.337,-19.13882839
136,3,2.337,-24.12786339
137,0,2.398,-11.75472636
137,1,2.398,5.72900217
137,2,2.398,-19.13882816
137,3,2.398,-24.12786361
138,0,2.504,-11.75472636
138,1,2.504,5.72900217
138,2,2.504,-19.13882831
138,3,2.504,-24.12786347
139,0,2.611,-11.75472636
139,1,2.611,5.72900217
139,2,2.611,-19.13882870
139,3,2.611,-24.12786308
140,0,2.672,-11.75472636
140,1,2.672,5.72900217
140,2,2.672,-19.13882825
140,3,2.672,-24.12786353
141,0,2.733,-11.75472636
141,1,2.733,5.72900217
141,2,2.733,-19.13882813
141,3,2.733,-24.12786365
142,0,2.839,-11.75472636
142,1,2.839,5.72900217
142,2,2.839,-19.13882821
142,3,2.839,-24.12786357
143,0,2.945,-11.75472636
143,1,2.945,5.72900217
143,2,2.945,-19.13882842
143,3,2.945,-24.12786336
144,0,3.007,-11.75472636
144,1,3.007,5.72900217
144,2,3.007,-19.13882817
144,3,3.007,-24.12786361
145,0,3.068,-11.75472636
145,1,3.068,5.72900217
145,2,3.068,-19.13882810
145,3,3.068,-24.12786367
146,0,3.174,-11.75472636
146,1,3.174,5.72900217
146,2,3.174,-19.13882815
146,3,3.174,-24.12786363
147,0,3.280,-11.75472636
147,1,3.280,5.72900217
147,2,3.280,-19.13882826
147,3,3.280,-24.12786351
148,0,3.341,-11.75472636
148,1,3.341,5.72900217
148,2,3.341,-19.13882813
148,3,3.341,-24.12786365
149,0,3.402,-11.75472636
149,1,3.402,5.72900217
149,2,3.402,-19.13882809
149,3,3.402,-24.12786368
150,0,3.508,-11.75472636
150,1,3.508,5.72900217
150,2,3.508,-19.13882812
150,3,3.508,-24.12786366
151,0,3.615,-11.75472636
151,1,3.615,5.72900217
151,2,3.615,-19.13882818
151,3,3.615,-24.12786360
152,0,3.676,-11.75472636
152,1,3.676,5.72900217
152,2,3.676,-19.13882811
152,3,3.676,-24.12786367
153,0,3.737,-11.75472636
153,1,3.737,5.72900217
153,2,3.737,-19.13882809
153,3,3.737,-24.12786369
154,0,3.844,-11.75472636
154,1,3.844,5.72900217
154,2,3.844,-19.13882810
154,3,3.844,-24.12786368
155,0,3.950,-11.75472636
155,1,3.950,5.72900217
155,2,3.950,-19.13882813
155,3,3.950,-24.12786364
156,0,4.011,-11.75472636
156,1,4.011,5.72900217
156,2,4.011,-19.13882809
156,3,4.011,-24.12786368
157,0,4.072,-11.75472636
157,1,4.072,5.72900217
157,2,4.072,-19.13882808
157,3,4.072,-24.12786369
158,0,4.179,-11.75472636
158,1,4.179,5.72900217
158,2,4.179,-19.13882809
158,3,4.179,-24.12786369
159,0,4.286,-11.75472636
159,1,4.286,5.72900217
159,2,4.286,-19.13882811
159,3,4.286,-24.12786367
160,0,4.347,-11.75472636
160,1,4.347,5.72900217
160,2,4.347,-19.13882809
160,3,4.347,-24.12786369
161,0,4.408,-11.75472636
161,1,4.408,5.72900217
161,2,4.408,-19.13882808
161,3,4.408,-24.12786370
162,0,4.513,-11.75472636
162,1,4.513,5.72900217
162,2,4.513,-19.13882808
162,3,4.513,-24.12786369
163,0,4.621,-11.75472636
163,1,4.621,5.72900217
163,2,4.621,-19.13882809
163,3,4.621,-24.12786368
164,0,4.681,-11.75472636
164,1,4.681,5.72900217
164,2,4.681,-19.13882808
164,3,4.681,-24.12786369
165,0,4.742,-11.75472636
165,1,4.742,5.72900217
165,2,4.742,-19.13882808
165,3,4.742,-24.12786370
166,0,4.849,-11.75472636
166,1,4.849,5.72900217
166,2,4.849,-19.13882808
166,3,4.849,-24.12786370
167,0,4.956,-11.75472636
167,1,4.956,5.72900217
167,2,4.956,-19.13882809
167,3,4.956,-24.12786369
168,0,5.017,-11.75472636
168,1,5.017,5.72900217
168,2,5.017,-19.13882808
168,3,5.017,-24.12786370
169,0,5.078,-11.75472636
169,1,5.078,5.72900217
169,2,5.078,-19.13882808
169,3,5.078,-24.12786370
170,0,5.185,-11.75472636
170,1,5.185,5.72900217
170,2,5.185,-19.13882808
170,3,5.185,-24.12786370
171,0,5.292,-11.75472636
171,1,5.292,5.72900217
171,2,5.292,-19.13882808
171,3,5.292,-24.12786369
172,0,5.353,-11.75472636
