228,4,time,val
30,0,0,0.002,-11.738
30,0,1,0.002,0.547
30,0,2,0.002,-0.036
30,0,3,0.002,-0.001
30,1,0,0.002,0.547
30,1,1,0.002,5.709
30,1,2,0.002,0.284
30,1,3,0.002,0.009
30,2,0,0.002,-0.036
30,2,1,0.002,0.284
30,2,2,0.002,-19.327
30,2,3,0.002,0.959
30,3,0,0.002,-0.001
30,3,1,0.002,0.009
30,3,2,0.002,0.959
30,3,3,0.002,-23.936
31,0,0,0.002,-11.739
31,0,1,0.002,0.528
31,0,2,0.002,-0.036
31,0,3,0.002,-0.001
31,1,0,0.002,0.528
31,1,1,0.002,5.710
31,1,2,0.002,0.263
31,1,3,0.002,0.009
31,2,0,0.002,-0.036
31,2,1,0.002,0.263
31,2,2,0.002,-19.326
31,2,3,0.002,0.956
31,3,0,0.002,-0.001
31,3,1,0.002,0.009
31,3,2,0.002,0.956
31,3,3,0.002,-23.937
32,0,0,0.002,-11.740
32,0,1,0.002,0.508
32,0,2,0.002,-0.037
32,0,3,0.002,-0.001
32,1,0,0.002,0.508
32,1,1,0.002,5.712
32,1,2,0.002,0.243
32,1,3,0.002,0.009
32,2,0,0.002,-0.037
32,2,1,0.002,0.243
32,2,2,0.002,-19.326
32,2,3,0.002,0.954
32,3,0,0.002,-0.001
32,3,1,0.002,0.009
32,3,2,0.002,0.954
32,3,3,0.002,-23.938
33,0,0,0.002,-11.741
33,0,1,0.002,0.488
33,0,2,0.002,-0.037
33,0,3,0.002,-0.001
33,1,0,0.002,0.488
33,1,1,0.002,5.713
33,1,2,0.002,0.223
33,1,3,0.002,0.008
33,2,0,0.002,-0.037
33,2,1,0.002,0.223
33,2,2,0.002,-19.325
33,2,3,0.002,0.951
33,3,0,0.002,-0.001
33,3,1,0.002,0.008
33,3,2,0.002,0.951
33,3,3,0.002,-23.939
34,0,0,0.002,-11.742
34,0,1,0.002,0.467
34,0,2,0.002,-0.038
34,0,3,0.002,-0.001
34,1,0,0.002,0.467
34,1,1,0.002,5.715
34,1,2,0.002,0.204
34,1,3,0.002,0.008
34,2,0,0.002,-0.038
34,2,1,0.002,0.204
34,2,2,0.002,-19.324
34,2,3,0.002,0.948
34,3,0,0.002,-0.001
34,3,1,0.002,0.008
34,3,2,0.002,0.948
34,3,3,0.002,-23.941
35,0,0,0.003,-11.744
35,0,1,0.003,0.447
35,0,2,0.003,-0.038
35,0,3,0.003,-0.001
35,1,0,0.003,0.447
35,1,1,0.003,5.716
35,1,2,0.003,0.186
35,1,3,0.003,0.007
35,2,0,0.003,-0.038
35,2,1,0.003,0.186
35,2,2,0.003,-19.323
35,2,3,0.003,0.945
35,3,0,0.003,-0.001
35,3,1,0.003,0.007
35,3,2,0.003,0.945
35,3,3,0.003,-23.942
36,0,0,0.003,-11.745
36,0,1,0.003,0.426
36,0,2,0.003,-0.038
36,0,3,0.003,-0.001
36,1,0,0.003,0.426
36,1,1,0.003,5.718
36,1,2,0.003,0.168
36,1,3,0.003,0.007
36,2,0,0.003,-0.038
36,2,1,0.003,0.168
36,2,2,0.003,-19.322
36,2,3,0.003,0.942
36,3,0,0.003,-0.001
36,3,1,0.003,0.007
36,3,2,0.003,0.942
36,3,3,0.003,-23.943
37,0,0,0.003,-11.746
37,0,1,0.003,0.405
37,0,2,0.003,-0.038
37,0,3,0.003,-0.001
37,1,0,0.003,0.405
37,1,1,0.003,5.719
37,1,2,0.003,0.151
37,1,3,0.003,0.007
37,2,0,0.003,-0.038
37,2,1,0.003,0.151
37,2,2,0.003,-19.321
37,2,3,0.003,0.939
37,3,0,0.003,-0.001
37,3,1,0.003,0.007
37,3,2,0.003,0.939
37,3,3,0.003,-23.944
38,0,0,0.003,-11.747
38,0,1,0.003,0.383
38,0,2,0.003,-0.038
38,0,3,0.003,-0.001
38,1,0,0.003,0.383
38,1,1,0.003,5.720
38,1,2,0.003,0.134
38,1,3,0.003,0.006
38,2,0,0.003,-0.038
38,2,1,0.003,0.134
38,2,2,0.003,-19.320
38,2,3,0.003,0.936
38,3,0,0.003,-0.001
38,3,1,0.003,0.006
38,3,2,0.003,0.936
38,3,3,0.003,-23.946
39,0,0,0.003,-11.747
39,0,1,0.003,0.362
39,0,2,0.003,-0.038
39,0,3,0.003,-0.001
39,1,0,0.003,0.362
