116,4,time,val
13,3,0,0.209,-0.010
13,3,1,0.209,0.029
13,3,2,0.209,-0.033
13,3,3,0.209,0.000
14,0,0,0.223,0.000
14,0,1,0.223,-0.032
14,0,2,0.223,0.033
14,0,3,0.223,-0.012
14,1,0,0.223,-0.032
14,1,1,0.223,0.000
14,1,2,0.223,-0.062
14,1,3,0.223,0.031
14,2,0,0.223,0.033
14,2,1,0.223,-0.062
14,2,2,0.223,0.000
14,2,3,0.223,-0.034
14,3,0,0.223,-0.012
14,3,1,0.223,0.031
14,3,2,0.223,-0.034
14,3,3,0.223,0.000
15,0,0,0.237,0.000
15,0,1,0.237,-0.032
15,0,2,0.237,0.036
15,0,3,0.237,-0.014
15,1,0,0.237,-0.032
15,1,1,0.237,0.000
15,1,2,0.237,-0.065
15,1,3,0.237,0.034
15,2,0,0.237,0.036
15,2,1,0.237,-0.065
15,2,2,0.237,0.000
15,2,3,0.237,-0.034
15,3,0,0.237,-0.014
15,3,1,0.237,0.034
15,3,2,0.237,-0.034
15,3,3,0.237,0.000
16,0,0,0.251,0.000
16,0,1,0.251,-0.032
16,0,2,0.251,0.039
16,0,3,0.251,-0.015
16,1,0,0.251,-0.032
16,1,1,0.251,0.000
16,1,2,0.251,-0.068
16,1,3,0.251,0.036
16,2,0,0.251,0.039
16,2,1,0.251,-0.068
16,2,2,0.251,0.000
16,2,3,0.251,-0.034
16,3,0,0.251,-0.015
16,3,1,0.251,0.036
16,3,2,0.251,-0.034
16,3,3,0.251,0.000
17,0,0,0.265,0.000
17,0,1,0.265,-0.032
17,0,2,0.265,0.042
17,0,3,0.265,-0.018
17,1,0,0.265,-0.032
17,1,1,0.265,0.000
17,1,2,0.265,-0.072
17,1,3,0.265,0.039
17,2,0,0.265,0.042
17,2,1,0.265,-0.072
17,2,2,0.265,0.000
17,2,3,0.265,-0.035
17,3,0,0.265,-0.018
17,3,1,0.265,0.039
17,3,2,0.265,-0.035
17,3,3,0.265,0.000
18,0,0,0.279,0.000
18,0,1,0.279,-0.031
