163,4,time,val
14,0,0,1.593,0.000
14,0,1,1.593,0.003
14,0,2,1.593,0.023
14,0,3,1.593,-0.147
14,1,0,1.593,0.003
14,1,1,1.593,0.000
14,1,2,1.593,0.068
14,1,3,1.593,0.015
14,2,0,1.593,0.023
14,2,1,1.593,0.068
14,2,2,1.593,0.000
14,2,3,1.593,0.188
14,3,0,1.593,-0.147
14,3,1,1.593,0.015
14,3,2,1.593,0.188
14,3,3,1.593,0.000
15,0,0,1.914,0.000
15,0,1,1.914,-1.270
15,0,2,1.914,0.023
15,0,3,1.914,1.034
15,1,0,1.914,-1.270
15,1,1,1.914,0.000
15,1,2,1.914,1.321
15,1,3,1.914,0.015
15,2,0,1.914,0.023
15,2,1,1.914,1.321
15,2,2,1.914,0.000
15,2,3,1.914,-0.973
15,3,0,1.914,1.034
15,3,1,1.914,0.015
15,3,2,1.914,-0.973
15,3,3,1.914,0.000
16,0,0,1.958,0.000
16,0,1,1.958,-0.180
16,0,2,1.958,0.023
16,0,3,1.958,-0.071
16,1,0,1.958,-0.180
16,1,1,1.958,0.000
16,1,2,1.958,0.251
16,1,3,1.958,0.015
16,2,0,1.958,0.023
16,2,1,1.958,0.251
16,2,2,1.958,0.000
16,2,3,1.958,0.111
16,3,0,1.958,-0.071
16,3,1,1.958,0.015
16,3,2,1.958,0.111
16,3,3,1.958,0.000
17,0,0,2.003,0.000
17,0,1,2.003,-0.138
17,0,2,2.003,0.023
17,0,3,2.003,-0.128
17,1,0,2.003,-0.138
17,1,1,2.003,0.000
17,1,2,2.003,0.210
17,1,3,2.003,0.015
17,2,0,2.003,0.023
17,2,1,2.003,0.210
17,2,2,2.003,0.000
17,2,3,2.003,0.168
17,3,0,2.003,-0.128
17,3,1,2.003,0.015
17,3,2,2.003,0.168
17,3,3,2.003,0.000
18,0,0,2.183,0.000
18,0,1,2.183,-0.248
18,0,2,2.183,0.023
18,0,3,2.183,-0.070
18,1,0,2.183,-0.248
18,1,1,2.183,0.000
18,1,2,2.183,0.320
18,1,3,2.183,0.015
18,2,0,2.183,0.023
18,2,1,2.183,0.320
18,2,2,2.183,0.000
18,2,3,2.183,0.110
18,3,0,2.183,-0.070
18,3,1,2.183,0.015
18,3,2,2.183,0.110
18,3,3,2.183,0.000
19,0,0,2.671,0.000
19,0,1,2.671,-12.968
19,0,2,2.671,0.023
19,0,3,2.671,12.614
19,1,0,2.671,-12.968
19,1,1,2.671,0.000
19,1,2,2.671,13.025
19,1,3,2.671,0.015
19,2,0,2.671,0.023
19,2,1,2.671,13.025
19,2,2,2.671,0.000
19,2,3,2.671,-12.558
19,3,0,2.671,12.614
19,3,1,2.671,0.017
19,3,2,2.671,-12.558
19,3,3,2.671,0.000
20,0,0,2.728,0.000
20,0,1,2.728,-6.168
20,0,2,2.728,0.023
20,0,3,2.728,5.843
20,1,0,2.728,-6.168
20,1,1,2.728,0.000
20,1,2,2.728,6.237
20,1,3,2.728,0.013
20,2,0,2.728,0.023
20,2,1,2.728,6.237
20,2,2,2.728,0.000
20,2,3,2.728,-5.800
20,3,0,2.728,5.843
20,3,1,2.728,0.017
20,3,2,2.728,-5.800
20,3,3,2.728,0.000
21,0,0,2.784,0.000
21,0,1,2.784,-3.559
21,0,2,2.784,0.023
21,0,3,2.784,3.266
21,1,0,2.784,-3.559
21,1,1,2.784,0.000
21,1,2,2.784,3.630
21,1,3,2.784,0.004
21,2,0,2.784,0.023
21,2,1,2.784,3.630
21,2,2,2.784,0.000
21,2,3,2.784,-3.226
21,3,0,2.784,3.266
21,3,1,2.784,0.023
21,3,2,2.784,-3.226
21,3,3,2.784,0.000
22,0,0,2.907,0.000
22,0,1,2.907,-17.199
22,0,2,2.907,0.023
22,0,3,2.907,16.980
22,1,0,2.907,-17.199
22,1,1,2.907,0.000
22,1,2,2.907,17.268
22,1,3,2.907,0.000
22,2,0,2.907,0.023
22,2,1,2.907,17.268
22,2,2,2.907,0.000
22,2,3,2.907,-16.936
22,3,0,2.907,16.980
22,3,1,2.907,0.000
22,3,2,2.907,-16.936
22,3,3,2.907,0.000
23,0,0,3.028,0.000
23,0,1,3.028,-106.658
23,0,2,3.028,0.023
23,0,3,3.028,106.510
23,1,0,3.028,-106.658
23,1,1,3.028,0.000
23,1,2,3.028,106.713
23,1,3,3.028,0.000
23,2,0,3.028,0.023
23,2,1,3.028,106.713
23,2,2,3.028,0.000
23,2,3,3.028,-106.454
23,3,0,3.028,106.510
23,3,1,3.028,0.000
23,3,2,3.028,-106.454
23,3,3,3.028,0.000
24,0,0,3.086,0.000
24,0,1,3.086,-59.162
24,0,2,3.086,0.023
24,0,3,3.086,59.045
24,1,0,3.086,-59.162
24,1,1,3.086,0.000
24,1,2,3.086,59.230
24,1,3,3.086,8.000
24,2,0,3.086,0.023
24,2,1,3.086,59.230
24,2,2,3.086,0.000
24,2,3,3.086,-59.001
24,3,0,3.086,59.045
24,3,1,3.086,0.000
24,3,2,3.086,-59.001
24,3,3,3.086,0.000
25,0,0,3.143,0.000
25,0,1,3.143,-35.371
25,0,2,3.143,0.023
25,0,3,3.143,35.281
25,1,0,3.143,-35.371
25,1,1,3.143,0.000
25,1,2,3.143,35.442
25,1,3,3.143,8.000
25,2,0,3.143,0.023
25,2,1,3.143,35.442
25,2,2,3.143,0.000
25,2,3,3.143,-35.240
25,3,0,3.143,35.281
25,3,1,3.143,-4.000
25,3,2,3.143,-35.240
25,3,3,3.143,0.000
26,0,0,3.263,0.000
26,0,1,3.263,-201.731
26,0,2,3.263,0.023
26,0,3,3.263,201.689
26,1,0,3.263,-201.731
26,1,1,3.263,0.000
26,1,2,3.263,201.799
26,1,3,3.263,256.000
26,2,0,3.263,0.023
26,2,1,3.263,201.799
26,2,2,3.263,0.000
26,2,3,3.263,-201.645
26,3,0,3.263,201.689
26,3,1,3.263,256.000
26,3,2,3.263,-201.645
26,3,3,3.263,0.000
27,0,0,3.381,0.000
27,0,1,3.381,-1235.311
27,0,2,3.381,0.023
27,0,3,3.381,1235.304
27,1,0,3.381,-1235.311
27,1,1,3.381,0.000
27,1,2,3.381,1235.366
27,1,3,3.381,-32768.000
27,2,0,3.381,0.023
27,2,1,3.381,1235.366
27,2,2,3.381,0.000
27,2,3,3.381,-1235.246
27,3,0,3.381,1235.304
27,3,1,3.381,24576.000
27,3,2,3.381,-1235.246
27,3,3,3.381,0.000
28,0,0,3.439,0.000
