163,4,time,val
98,2,9.232,2.113
98,3,9.232,-1.529
99,0,9.326,0.786
99,1,9.326,3.542
99,2,9.326,2.113
99,3,9.326,-1.526
100,0,9.392,0.786
100,1,9.392,3.545
100,2,9.392,2.113
100,3,9.392,-1.529
101,0,9.459,0.786
101,1,9.459,3.547
101,2,9.459,2.113
101,3,9.459,-1.530
102,0,9.552,0.786
102,1,9.552,3.545
102,2,9.552,2.113
102,3,9.552,-1.529
103,0,9.645,0.786
103,1,9.645,3.542
103,2,9.645,2.113
103,3,9.645,-1.526
104,0,9.712,0.786
104,1,9.712,3.545
104,2,9.712,2.113
104,3,9.712,-1.529
105,0,9.779,0.786
105,1,9.779,3.547
105,2,9.779,2.113
105,3,9.779,-1.530
106,0,9.871,0.786
106,1,9.871,3.545
106,2,9.871,2.113
106,3,9.871,-1.529
107,0,9.963,0.786
107,1,9.963,3.542
107,2,9.963,2.113
107,3,9.963,-1.526
108,0,10.031,0.786
108,1,10.031,3.545
108,2,10.031,2.113
108,3,10.031,-1.529
109,0,10.098,0.786
109,1,10.098,3.546
109,2,10.098,2.113
109,3,10.098,-1.530
110,0,10.190,0.786
110,1,10.190,3.545
110,2,10.190,2.113
110,3,10.190,-1.529
111,0,10.281,0.786
111,1,10.281,3.542
111,2,10.281,2.113
111,3,10.281,-1.526
112,0,10.349,0.786
112,1,10.349,3.545
112,2,10.349,2.113
112,3,10.349,-1.529
113,0,10.417,0.786
113,1,10.417,3.546
113,2,10.417,2.113
113,3,10.417,-1.530
114,0,10.508,0.786
114,1,10.508,3.545
114,2,10.508,2.113
114,3,10.508,-1.529
115,0,10.599,0.786
115,1,10.599,3.542
115,2,10.599,2.113
115,3,10.599,-1.526
116,0,10.667,0.786
116,1,10.667,3.545
116,2,10.667,2.113
116,3,10.667,-1.529
117,0,10.735,0.786
117,1,10.735,3.546
117,2,10.735,2.113
117,3,10.735,-1.530
118,0,10.825,0.786
118,1,10.825,3.545
118,2,10.825,2.113
118,3,10.825,-1.529
119,0,10.916,0.786
119,1,10.916,3.542
119,2,10.916,2.113
119,3,10.916,-1.526
120,0,10.984,0.786
120,1,10.984,3.545
