121,4,time,val
24,3,1,0.289,0.079
24,3,2,0.289,0.820
24,3,3,0.289,-0.381
25,0,0,0.297,2.420
25,0,1,0.297,0.890
25,0,2,0.297,-0.145
25,0,3,0.297,-0.026
25,1,0,0.297,0.890
25,1,1,0.297,2.047
25,1,2,0.297,0.632
25,1,3,0.297,0.080
25,2,0,0.297,-0.145
25,2,1,0.297,0.632
25,2,2,0.297,0.437
25,2,3,0.297,0.814
25,3,0,0.297,-0.026
25,3,1,0.297,0.080
25,3,2,0.297,0.814
25,3,3,0.297,-0.390
26,0,0,0.305,2.426
26,0,1,0.305,0.887
26,0,2,0.305,-0.147
26,0,3,0.305,-0.027
26,1,0,0.305,0.887
26,1,1,0.305,2.053
26,1,2,0.305,0.623
26,1,3,0.305,0.080
26,2,0,0.305,-0.147
26,2,1,0.305,0.623
26,2,2,0.305,0.435
26,2,3,0.305,0.808
26,3,0,0.305,-0.027
26,3,1,0.305,0.080
26,3,2,0.305,0.808
26,3,3,0.305,-0.399
27,0,0,0.313,2.431
27,0,1,0.313,0.883
27,0,2,0.313,-0.148
27,0,3,0.313,-0.027
27,1,0,0.313,0.883
27,1,1,0.313,2.059
27,1,2,0.313,0.614
27,1,3,0.313,0.080
27,2,0,0.313,-0.148
27,2,1,0.313,0.614
27,2,2,0.313,0.433
27,2,3,0.313,0.801
27,3,0,0.313,-0.027
27,3,1,0.313,0.080
27,3,2,0.313,0.801
27,3,3,0.313,-0.408
28,0,0,0.321,2.436
28,0,1,0.321,0.879
28,0,2,0.321,-0.149
28,0,3,0.321,-0.028
28,1,0,0.321,0.879
28,1,1,0.321,2.064
28,1,2,0.321,0.606
28,1,3,0.321,0.079
28,2,0,0.321,-0.149
28,2,1,0.321,0.606
28,2,2,0.321,0.431
28,2,3,0.321,0.795
28,3,0,0.321,-0.028
28,3,1,0.321,0.079
28,3,2,0.321,0.795
28,3,3,0.321,-0.416
29,0,0,0.329,2.442
29,0,1,0.329,0.876
29,0,2,0.329,-0.151
29,0,3,0.329,-0.028
29,1,0,0.329,0.876
29,1,1,0.329,2.069
29,1,2,0.329,0.597
